"index","Fecha","Texto","code"
3,"2021-10-21T11:03:50.000Z","✅ Josu Jon Imaz @Repsol -en Kontseilu Delegatuarekin (CEO) itxiko ditugu gaurko konferentziak, garapen iraunkorrerako trantsizio justu eta lehiakorra defendatuz.

👉 https://t.co/3AnBhYE0tU

#LosParquesAportan @APTE_es https://t.co/k0bpvN33QP","{}"
398,"2021-10-21T11:01:13.000Z","✅ Cerramos la conferencia con el Consejo Delegado (CEO) de @Repsol Josu Jon Imaz, defendiendo una transición justa y competitiva para un desarrollo sostenible.

👉https://t.co/3AnBhYE0tU

#LosParquesAportan @APTE_es https://t.co/k1Tn6dXoCO","{}"
4,"2021-10-21T10:55:01.000Z","RT @core_lngashive: ¡Buenas noticias! ¡Seguimos sumando apoyando el #GNL como un combustible más sostenible en el sector marítimo! Arrancan…","{}"
399,"2021-10-21T10:54:13.000Z","🗣️Josu Jon Imaz, consejero delegado (CEO) de @Repsol en la XIX Conferencia Internacional de APTE.

🔴En directo➡️https://t.co/SdMkWf0CaW

#APTEBIZKAIA35 #LosParquesAportan https://t.co/pR9XHMsfHj","{}"
5,"2021-10-21T10:32:57.000Z","Hablamos sobre #BombeoHidráulico con Miguel Duvison, director general de Operaciones de @RedElectricaREE; Baldomero Navalón, consejero de @neoelectra, y Elena Agudo, responsable del proyecto @Repsol de la ampliación de la Central de #Aguayo. 

👉 Tecnología limpia y con futuro https://t.co/IsTHwXDVtR","{}"
6,"2021-10-21T09:47:45.000Z","RT @SPEtweets: The first-ever #SPE virtual symposium on Artificial Intelligence (AI) will feature speakers from @Accenture, @bakerhughesco,…","{}"
7,"2021-10-21T09:13:39.000Z","RT @Driver_1314: @HacesVidal Igual que este de @repsol 
Puro escaparate , mas de un año sin funcionar … ahora que ya tengo pedido un eléctr…","{'code': 'Citizenship', 'polarity': 'P+'}"
8,"2021-10-21T09:06:29.000Z","#Podcast El Programa de la Energía, con ⁦@78laurablanco⁩ 

⛽️Gas ruso con Moratilla de ⁦@UCOMILLAS⁩ 
♻️Hidrógeno verde de ⁦@Repsol⁩
⚡️La apuesta de ⁦@iberdrola⁩ en 🇬🇧 

Y más…. 🎧 https://t.co/XmvjHew66F","{'code': 'Citizenship', 'polarity': 'P+'}"
9,"2021-10-21T09:01:01.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
10,"2021-10-21T08:52:07.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{'code': 'Performance', 'polarity': 'P'}"
11,"2021-10-21T08:49:52.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
12,"2021-10-21T08:48:53.000Z","RT @diariolaopinion: #DiaMundialDelAhorroDeEnergia | La energía siempre ha estado ahí, haciendo nuestro día a día más fácil. Hoy el mundo e…","{}"
13,"2021-10-21T08:47:34.000Z","@Repsol Pues ya he encontrado muy cerca una gasolinera en la que abren el surtidor, te sirven y no tienes que ir dos veces a la caja para repostar y pagar...
Asi que yo tengo otra gasolinera y vosotros seguís usando cada vez menos personas y que se sirva el cliente.
Todos contentos..?","{}"
14,"2021-10-21T08:47:00.000Z","#DiaMundialDelAhorroDeEnergia | La energía siempre ha estado ahí, haciendo nuestro día a día más fácil. Hoy el mundo es diferente y la energía ha evolucionado con nuestras necesidades https://t.co/vTZtoe0sqe  @Repsol","{}"
15,"2021-10-21T08:41:37.000Z","El @port_santander comienza la construcción de la estación de suministro de GNL a ferries. La concesión se otorgó a @Repsol LNG Holding S.A. Comenzará a operar en marzo de 2023 y se destina inicialmente a los barcos de @BrittanyFerries  

🔗👉https://t.co/BpLoZqM3mn https://t.co/GhsKqq5h3K","{}"
16,"2021-10-21T08:37:05.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
17,"2021-10-21T08:34:05.000Z","RT @Repsol: Las ceras especiales y emulsiones de parafina en la Industria del Envase de Papel y Cartón sirven de recubrimiento y mejoran la…","{}"
18,"2021-10-21T08:18:44.000Z","RT @Gasnam_: ¡Arrancan las obras en el Puerto de Santander para la instalación de la terminal de bunkering de #GNL!. Esta nueva terminal co…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
19,"2021-10-21T08:17:58.000Z","RT @UniCienciaSomos: @blogsostenible @UJIxPlaneta @CrueUniversidad El #PDI a menudo efectúa el #academicgreenwashing con sus #cátedras de e…","{}"
20,"2021-10-21T08:12:13.000Z","RT @Infocamptgn: Últims dies per presentar candidatures al Premi de Periodisme Mañé i Flaquer / El premi es lliurarà a Torredembarra el 26…","{}"
21,"2021-10-21T08:00:00.000Z",".@Repsol to expand its complex in Sines (Portugal) for 657M€, the largest industrial investment in the country in the last decade. It has been considered by the Portuguese government as an initiative of Potential National Interest https://t.co/5hrFDJnSBG https://t.co/7ixrj9A1z7","{}"
22,"2021-10-21T07:55:25.000Z","RT @FBertelsmann: ¡Llegamos al ecuador del #ForoAFPDual! 👏 

Ayer empresas como @IKEASpain y @Repsol nos enseñaron sus buenas prácticas. ¡F…","{}"
23,"2021-10-21T07:52:05.000Z","@HacesVidal Igual que este de @repsol 
Puro escaparate , mas de un año sin funcionar … ahora que ya tengo pedido un eléctrico soy mas consciente de la precaria red de recarga que hay en españa para el coche eléctrico … y para mucho tiempo seguirá así aún . https://t.co/lhQR9UtOsf","{}"
24,"2021-10-21T07:47:29.000Z","¡Llegamos al ecuador del #ForoAFPDual! 👏 

Ayer empresas como @IKEASpain y @Repsol nos enseñaron sus buenas prácticas. ¡Fue una jornada llena de calidad, innovación y carácter participativo! 👥

Hoy viajamos más allá de nuestras fronteras… ¿Te sumas al directo? 👇 #FPDual","{}"
25,"2021-10-21T07:36:13.000Z","RT aeqtonline ""L'empresa @Repsol informa que avui, a partir de les 11h, es durà a terme un simulacre general d'emergència a les instal·lacions de Repsol Química, al Polígon Nord, amb activació de sirenes i mobilització dels bombers del Parc Químic.""","{'code': 'Leadership', 'polarity': 'P+'}"
26,"2021-10-21T07:35:33.000Z","RT @aeqtonline: L'empresa @Repsol informa que avui, a partir de les 11h, es durà a terme un simulacre general d'emergència a les instal·lac…","{'code': 'Performance', 'polarity': 'P'}"
27,"2021-10-21T07:28:01.000Z","RT @aeqtonline: L'empresa @Repsol informa que avui, a partir de les 11h, es durà a terme un simulacre general d'emergència a les instal·lac…","{}"
28,"2021-10-21T07:17:12.000Z","Ayer estuvimos presentes en la Mesa Redonda de la visión empresarial en la Jornada sobre el #biogas organizado por @sedigas, @EnergiaEDP, @enagas,
@Endesa, @iberdrola, @Naturgy, @Repsol y @Enerclub
 ¡Un lujo de jornada! https://t.co/dOEjwnnw8d","{}"
29,"2021-10-21T07:13:31.000Z","L'empresa @Repsol informa que avui, a partir de les 11h, es durà a terme un simulacre general d'emergència a les instal·lacions de Repsol Química, al Polígon Nord, amb activació de sirenes i mobilització dels bombers del Parc Químic.","{}"
30,"2021-10-21T07:08:26.000Z","RT @Pineda_Lola: Agradecer a @boludacm, @iesitaca , @Tomares_es, @CruzRojaInforma , @CopackEmbalajes y @Repsol  por ceder gratuitamente caj…","{}"
31,"2021-10-21T06:10:48.000Z","@blogsostenible @UJIxPlaneta @CrueUniversidad El #PDI a menudo efectúa el #academicgreenwashing con sus #cátedras de empresas contaminantes como la de @Repsol, convenios con #Universidades de @Cepsa_ES @grupofertiberia","{}"
32,"2021-10-21T05:17:19.000Z","RT @larazon_es: La receta española para fabricar hidrógeno renovable con rayos de sol ➡ El elemento más abundante del universo puede ayudar…","{}"
33,"2021-10-21T05:16:50.000Z","RT @larazon_es: La receta española para fabricar hidrógeno renovable con rayos de sol ➡ El elemento más abundante del universo puede ayudar…","{'code': 'Leadership', 'polarity': 'NONE'}"
34,"2021-10-21T05:15:02.000Z","La receta española para fabricar hidrógeno renovable con rayos de sol ➡ El elemento más abundante del universo puede ayudar a descarbonizar nuestro planeta. Patrocinado por @Repsol
 https://t.co/ZjKJwOtFO4","{}"
35,"2021-10-21T03:43:13.000Z","RT @pactocolombia: 🚨No te pierdas el #Webinar: 'Ganadores Reconocimiento a las Buenas Prácticas de #DesarrolloSostenible 2021'.
📆Octubre 21…","{}"
36,"2021-10-21T03:00:45.000Z","RT @Zserafin: Another record quarter from the phenomenal @Qualtrics team! All because some of the best companies in the world – @CrowdStrik…","{'code': 'Citizenship', 'polarity': 'N+'}"
37,"2021-10-21T02:59:53.000Z","@Zserafin @RyanQualtrics @Qualtrics @CrowdStrike @DoorDash @Mercadolibre @NASCAR @NBA @Repsol @servicenow @SkyUK The fact of having such a company here and be local(being so accessible)  
It’s a true blessing!","{}"
38,"2021-10-21T02:06:44.000Z","RT @TeodoroVega: @ApoyoYasuni otra vez la venta de los activos de @Repsol @RepsolEcuador en el Bloque 16 en el #Yasuni 
El pueblo #waorani…","{}"
39,"2021-10-21T01:08:48.000Z","@involcan
@Repsol 
#Castor 
@populares 

perforaciones catalogadas de alto riesgo (lecho marino a -1.500 metros y alcance previsto de hasta 6.800), se sitúan sobre un lecho marino sacudido por frecuentes temblores sísmicos https://t.co/MBplTbqt7L","{}"
40,"2021-10-20T23:51:55.000Z","RT @lafieraveracruz: Esta tarde🙌🏻nos encontramos desde 🚗Gasolinera @repsol Medellín en carretera Veracruz-Medellín 📍los esperamos con Regal…","{'code': 'Citizenship', 'polarity': 'P+'}"
41,"2021-10-20T23:44:37.000Z","RT @lafieraveracruz: La Fiera y @Repsol te Regalan la Taquiza🤤 a quien cargo gasolina en ejercito mexicano 217 y registraron su ticket part…","{'code': 'Leadership', 'polarity': 'P+'}"
42,"2021-10-20T23:40:26.000Z","RT @TeodoroVega: Como la migración de las garzas, otra vez la misma empresa cuestionada quiere comprar la joya de la corona en la #Amazonia…","{}"
43,"2021-10-20T23:32:38.000Z","RT @Zserafin: Another record quarter from the phenomenal @Qualtrics team! All because some of the best companies in the world – @CrowdStrik…","{}"
44,"2021-10-20T23:30:57.000Z","🚨No te pierdas el #Webinar: 'Ganadores Reconocimiento a las Buenas Prácticas de #DesarrolloSostenible 2021'.
📆Octubre 21
⏰10 A.M.
Ganadores #ODS10: Fundación San Antonio  y @Repsol🇨🇴
Conéctate e inscríbete aquí: https://t.co/GGrymsh9Tr https://t.co/uVQ6sHsMms","{}"
45,"2021-10-20T23:28:19.000Z","RT @TeodoroVega: Como la migración de las garzas, otra vez la misma empresa cuestionada quiere comprar la joya de la corona en la #Amazonia…","{}"
46,"2021-10-20T23:13:43.000Z","RT @Zserafin: Another record quarter from the phenomenal @Qualtrics team! All because some of the best companies in the world – @CrowdStrik…","{}"
47,"2021-10-20T23:10:33.000Z","@ber_gor A eso sume la venta de los activos de @repsol en el Bloque 16, en el #Yasuni a una empresa con antecedentes y tiene el panorama completo

https://t.co/ChDyhqtzRC","{'code': 'Governance', 'polarity': 'P'}"
48,"2021-10-20T22:57:51.000Z","RT @TeodoroVega: Como la migración de las garzas, otra vez la misma empresa cuestionada quiere comprar la joya de la corona en la #Amazonia…","{'code': 'Leadership', 'polarity': 'P+'}"
49,"2021-10-20T22:41:29.000Z","RT @fomIoT: .@EsAirbus y @ferrovial_es se han incorporado a #IndesIA, el consorcio formado por @gestamp_es, @MicrosoftES, @NavantiaOficial,…","{}"
50,"2021-10-20T22:35:28.000Z","RT @TeodoroVega: @ApoyoYasuni otra vez la venta de los activos de @Repsol @RepsolEcuador en el Bloque 16 en el #Yasuni 
El pueblo #waorani…","{'code': 'Governance', 'polarity': 'P'}"
51,"2021-10-20T22:35:22.000Z","RT @TeodoroVega: Como la migración de las garzas, otra vez la misma empresa cuestionada quiere comprar la joya de la corona en la #Amazonia…","{'code': 'Leadership', 'polarity': 'P+'}"
52,"2021-10-20T22:34:48.000Z","@ApoyoYasuni otra vez la venta de los activos de @Repsol @RepsolEcuador en el Bloque 16 en el #Yasuni 
El pueblo #waorani está al tanto?
@Ambiente_Ec @RecNaturalesEC https://t.co/BGFxlEJVtI","{}"
53,"2021-10-20T22:32:00.000Z","Como la migración de las garzas, otra vez la misma empresa cuestionada quiere comprar la joya de la corona en la #Amazonia El Bloque 16 de @RepsolEcuador @Repsol en el #Yasuni

No pasó en el 2020:
https://t.co/UuMKpnlXgf
@RecNaturalesEC @Ambiente_Ec @GustavoManriq_M pasará 2021? https://t.co/w1ovMmQL0s","{'code': 'Governance', 'polarity': 'P'}"
54,"2021-10-20T22:21:03.000Z","RT @TeodoroVega: El pueblo Waorani solicitó a @Repsol que la venta de los activos en los Bloques 16 y 67 en el #Yasuni sea  a una empresa i…","{}"
55,"2021-10-20T21:45:51.000Z","RT @MyWaylet: 🎈¡Ayer lo pasamos genial en la @BalloonWorldCup
 con @ibaillanos y @3gerardpique! Aún puedes conseguir 5€ de dto. en carburan…","{}"
56,"2021-10-20T21:41:15.000Z","RT @Repsol: Rafael Jiménez, nuestro Director de Poliolefinas, nos explica cómo aplicamos la #EconomíaCircular a nuestros procesos de químic…","{'code': 'Governance', 'polarity': 'P'}"
57,"2021-10-20T21:26:28.000Z","RT @mamenbeee: @RebelionxClima @Repsol Ánimo!!! 🌏","{}"
58,"2021-10-20T21:26:23.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{'code': 'Governance', 'polarity': 'P'}"
59,"2021-10-20T21:24:37.000Z","RT @fomIoT: .@EsAirbus y @ferrovial_es se han incorporado a #IndesIA, el consorcio formado por @gestamp_es, @MicrosoftES, @NavantiaOficial,…","{'code': 'Governance', 'polarity': 'NONE'}"
60,"2021-10-20T21:24:32.000Z","RT @fomIoT: .@EsAirbus y @ferrovial_es se han incorporado a #IndesIA, el consorcio formado por @gestamp_es, @MicrosoftES, @NavantiaOficial,…","{}"
61,"2021-10-20T21:22:16.000Z","RT @Zserafin: Another record quarter from the phenomenal @Qualtrics team! All because some of the best companies in the world – @CrowdStrik…","{}"
62,"2021-10-20T21:20:32.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
63,"2021-10-20T21:16:24.000Z","RT @rewofuel: Welcome to a live webinar on how it is possible to produce 100% renewable gasoline. Technical and environmental benefits for…","{}"
64,"2021-10-20T21:13:52.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
65,"2021-10-20T21:07:23.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
66,"2021-10-20T21:03:38.000Z","@Repsol CARADURAS K TENEIS LOS COMBUSTIBLES CADA VEZ MAS CAROS","{'code': 'Leadership', 'polarity': 'P+'}"
67,"2021-10-20T20:45:54.000Z","RT @Zserafin: Another record quarter from the phenomenal @Qualtrics team! All because some of the best companies in the world – @CrowdStrik…","{}"
68,"2021-10-20T20:41:34.000Z","Another record quarter from the phenomenal @Qualtrics team! All because some of the best companies in the world – @CrowdStrike, @DoorDash, @Mercadolibre, @NASCAR, the @NBA, @Repsol, @ServiceNow, @SkyUK, and many more – keep choosing Qualtrics for #XM
 https://t.co/o38B4Piqfo","{'code': 'Citizenship', 'polarity': 'P+'}"
69,"2021-10-20T20:27:12.000Z","RT @CdeElectrico: 📌 | Repsol y EDP se alían para impulsar el hidrógeno verde en la Península Ibérica 

Asturias, País Vasco y la ciudad lus…","{}"
70,"2021-10-20T19:36:35.000Z","Este jueves 21 la Comisión de Economía Digital abordará el tema de impuestos digitales con @Bermu_becerra @Repsol  @AlejandroMachorro @ML_Mexico @Mercadolibre Roberto Martínez @ocdeenespanol  y @Victor_Barajas_ @BashamLegal 
Registro: https://t.co/vdtDawlhQI https://t.co/AZm5LnxDo9","{}"
71,"2021-10-20T18:52:08.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
72,"2021-10-20T18:30:00.000Z",".@Repsol  baraja mejorar el programa de dividendos, bien ajustándolo al alza, o adelantando el pago extra que tenía previsto con la recompra y amortización de acciones ➡️ https://t.co/9p5yKgGQAb
#Empresas #Ibex35 #Bolsa #España https://t.co/kgi1SpC0Al","{'code': 'Leadership', 'polarity': 'P+'}"
73,"2021-10-20T18:05:01.000Z","RT @Repsol: Incrementamos la capacidad de producción de diésel renovable a partir de residuos en nuestra refinería de A Coruña. Hemos proce…","{'code': 'Leadership', 'polarity': 'P+'}"
74,"2021-10-20T18:04:07.000Z","RT @Repsol: Incrementamos la capacidad de producción de diésel renovable a partir de residuos en nuestra refinería de A Coruña. Hemos proce…","{'code': 'Governance', 'polarity': 'P'}"
75,"2021-10-20T17:52:52.000Z","RT @SPEtweets: The first-ever #SPE virtual symposium on Artificial Intelligence (AI) will feature speakers from @Accenture, @bakerhughesco,…","{}"
76,"2021-10-20T17:04:53.000Z","@Repsol Es que no sé qué resolución vais a tomar que no repercuta en un trabajador que a esa hora estaba solo y me ha cobrado el precio que le habéis puesto a la bombona.
A no ser que me las queráis abonar no veo “resoluciones” al respecto","{}"
77,"2021-10-20T17:02:57.000Z","RT @PortTarragona: El projecte #Cal·lipolisNextGeneration liderat pel #PortTarragona @Repsol, AITASA i l’Ajuntament de Vila-seca es present…","{'code': 'Performance', 'polarity': 'P'}"
78,"2021-10-20T17:00:02.000Z","Madrid, con 22 servicios de transporte compartido, y Barcelona, con 20, pioneras en implementar estos sistemas en España. Conoce las tendencias en otras ciudades europeas:

https://t.co/fB4BdDI1f3
con @Repsol","{}"
79,"2021-10-20T16:15:00.000Z","📌 | Repsol y EDP se alían para impulsar el hidrógeno verde en la Península Ibérica 

Asturias, País Vasco y la ciudad lusa de Sines, lugares en los que se desarrollarán las primeras iniciativas. 

@Repsol 
https://t.co/ouhmXInXzP","{}"
80,"2021-10-20T16:11:35.000Z","RT @MarcoGodinezH: @sanchezcastejon @lopezobrador_ @GobiernoMX @CFEmx @senadomexicano @CasaReal @interiorgob @iberdrola @EmbEspMex @elpais_…","{}"
81,"2021-10-20T16:11:31.000Z","RT @MarcoGodinezH: @sanchezcastejon Sueñan, si piensan que este daño lo van llevar a 🇲🇽 @lopezobrador_ @GobiernoMX @CFEmx @senadomexicano @…","{'code': 'ProductsServices', 'polarity': 'NEU'}"
82,"2021-10-20T16:11:19.000Z","@sanchezcastejon @lopezobrador_ @GobiernoMX @CFEmx @senadomexicano @CasaReal @interiorgob @iberdrola @EmbEspMex @elpais_espana @Repsol @Endesa @lopezobrador_ No es lacayo de @iberdrola https://t.co/n2R3YvsrI7","{}"
83,"2021-10-20T16:10:04.000Z","@sanchezcastejon Sueñan, si piensan que este daño lo van llevar a 🇲🇽 @lopezobrador_ @GobiernoMX @CFEmx @senadomexicano @CasaReal @interiorgob @iberdrola @EmbEspMex @elpais_espana @Repsol @Endesa https://t.co/n2R3YvsrI7","{}"
84,"2021-10-20T16:00:57.000Z","@Repsol O no estoy entendiendo o no me estoy explicando. No necesito información sobre lo que me ha pasado.
Habéis subido el precio y tengo que ir yo a por las bombonas. No estoy esperando ningún tipo de respuesta","{'code': 'Governance', 'polarity': 'P'}"
85,"2021-10-20T15:26:53.000Z","Estos son los hechos de importancia de:
#CompañíaDeMinasBuenaventura
@Minsur_Oficial 
@Repsol 

Conócelos a detalle aquí:
https://t.co/VxwCdvf7bO https://t.co/qnAyw4wpaV","{}"
86,"2021-10-20T15:24:58.000Z","RT @PortTarragona: El projecte #Cal·lipolisNextGeneration liderat pel #PortTarragona @Repsol, AITASA i l’Ajuntament de Vila-seca es present…","{}"
87,"2021-10-20T15:24:14.000Z","RT @coieum: Mañana arrancamos la #JVE2021... y aquí están el resto de empresas e instituciones que nos acompañarán estos dos días. ¡Qué ner…","{}"
88,"2021-10-20T15:17:45.000Z","RT @FundacioGresol: El projecte de la @H2ValleyCAT requereix de inversió públic privada i @Repsol ratifica el seu compromís amb aquest proj…","{}"
89,"2021-10-20T15:13:32.000Z","RT @Repsol: ¿Sabías que el hidrógeno renovable tiene muchísimas aplicaciones? Descubre con nosotros los usos de la #EnergíaDelFuturo 👉 http…","{}"
90,"2021-10-20T15:03:02.000Z","@Repsol Gracias por responder pero aquí no hay información sobre las que tenéis,hay publicidad sobre las que decís querer tener en un futuro","{}"
91,"2021-10-20T14:33:10.000Z","RT @PortTarragona: El projecte #Cal·lipolisNextGeneration liderat pel #PortTarragona @Repsol, AITASA i l’Ajuntament de Vila-seca es present…","{}"
92,"2021-10-20T14:33:08.000Z","Calipolis Next Generation: Un projecte tractor per a la recuperació econòmica i social postcovid-19 i el desenvolupament sostenible del territori presentat avui a la #JornadaGresol per @PortTarragona, @universitatURV @Repsol i el @AjVilaseca. Felicitacions! https://t.co/u58dm5X81D","{'code': 'Leadership', 'polarity': 'NONE'}"
93,"2021-10-20T14:32:42.000Z","El projecte #Cal·lipolisNextGeneration liderat pel #PortTarragona @Repsol, AITASA i l’Ajuntament de Vila-seca es presenta en la 20a edició de la Jornada #Gresol @FundacioGresol.

El projecte uneix 12 accions sostenibles amb inversions de 340M€

📽 https://t.co/zG2tkzI64a https://t.co/aykdlwA5W4","{}"
94,"2021-10-20T14:25:47.000Z","@Repsol os di mis datos para la tarjeta de descuento de combustible Repsol Más, no para que me acosen los de Naturgy (a quienes cedisteis mis datos sin mi consentimiento) diariamente. Si no cesan las llamadas, me veré obligada a tomar medidas. Ya tenéis una clienta menos.","{}"
95,"2021-10-20T10:57:03.000Z","TIRARME LA PUÑETERA MAÑANA ASOMADA A LA TERRAZA ESPERANDO AL BOMBONERO PARA QUE PASEN DE LARGO Y NI SE PAREN. @Repsol","{}"
96,"2021-10-20T10:49:22.000Z","@AlvarezMaynez @Mzavalagc No mascota de @ClaudioXGG, no le dieron la espalda a @Mzavalagc, los @DiputadosMorena le dieron la espalda a #GarciaLuna, a #ReyesArzate, a #GuarderiaABC, a @FelipeCalderon, a #PandoraPapers, a #VamosMexico, a @iberdrola, a @Repsol, a la chayocracia prianista.","{}"
97,"2021-10-20T10:43:28.000Z","No chayotero, no le dieron la espalda a @Mzavalagc, los @DiputadosMorena le dieron la espalda a #GarciaLuna, a #ReyesArzate, a #GuarderiaABC, a @FelipeCalderon, a #PandoraPapers, a #VamosMexico, a @iberdrola, a @Repsol, a la chayocracia prianista.
@ivonnemelgar https://t.co/EPuI2owOAu","{}"
98,"2021-10-20T10:42:13.000Z","@CiroGomezL @Mzavalagc No chayotero, no le dieron la espalda a @Mzavalagc, los @DiputadosMorena le dieron la espalda a #GarciaLuna, a #ReyesArzate, a #GuarderiaABC, a @FelipeCalderon, a #PandoraPapers, a #VamosMexico, a @iberdrola, a @Repsol, a la chayocracia prianista.","{}"
99,"2021-10-20T10:37:58.000Z","RT @Alianzafpdual: Seguimos con otro proyecto muy conocido. @slorenzom recogió en junio el #PremioAlianza por el trabajo que realiza @Repso…","{'code': 'Citizenship', 'polarity': 'N'}"
100,"2021-10-20T10:11:00.000Z",".@EsAirbus y @ferrovial_es se han incorporado a #IndesIA, el consorcio formado por @gestamp_es, @MicrosoftES, @NavantiaOficial, @Repsol, @Tecnicas_reun y @Telefonica, que busca impulsar la adopción de esta tecnología en el sector industrial. https://t.co/OPdUVpJD3e","{}"
101,"2021-10-20T09:57:17.000Z","Turno para que las compañías energéticas compartan su visión en  #Biogas21 de @enerclub. Participan en la mesa:

✅Luis Santos, @EnergiaEDP 
✅Antón Martínez, @enagas 
✅Juan José Alba, @Endesa
✅Rafael del Río, @iberdrola 
✅José Luis Gil, @Naturgy 
✅Francisco Maza, @Repsol https://t.co/UTgWKAOQdI","{}"
102,"2021-10-20T09:56:24.000Z","Comienza la Mesa Redonda de la vision empresarial en la Jornada sobre el #biogas organizada con @sedigas , con @EnergiaEDP @enagas @Endesa @iberdrola @Naturgy y @Repsol https://t.co/6b74IESYC0","{}"
103,"2021-10-20T09:48:20.000Z","RT @ASAJASalamanca: La protección de los árboles #frutales 🌳 #viñedos 🍇 se hace más que necesaria ante las temidas #heladas. En #CampoSalma…","{}"
104,"2021-10-20T09:47:03.000Z","Noticia de última hora: La refinería de @Repsol en A Coruña fabrica #biocombustible con aceite de cocina usado

https://t.co/LjlgtVw5Hh https://t.co/W7UJ7vo5GQ","{'code': 'Leadership', 'polarity': 'NONE'}"
105,"2021-10-20T09:45:26.000Z","@MyWaylet @BalloonWorldCup @IbaiLlanos @3gerardpique @Repsol No funciona el codigo","{'code': 'Governance', 'polarity': 'P'}"
106,"2021-10-20T09:41:17.000Z","La protección de los árboles #frutales 🌳 #viñedos 🍇 se hace más que necesaria ante las temidas #heladas. En #CampoSalmantino de @la8salamanca nos proponen una magnífica #solución 👏: una máquina arrastrada por tractor que funciona con gas propano @Repsol https://t.co/RCZEzm0A3A","{}"
107,"2021-10-20T09:40:48.000Z","RT @AjTorredembarra: ✍🏼 Darrers dies per presentar-se al Premi de #Periodisme Mañé i Flaquer.

✔ Periodisme turístic
✔ Periodisme #CampdeTa…","{'code': 'Citizenship', 'polarity': 'P'}"
108,"2021-10-20T09:40:20.000Z","@unizar @Endesa @InnoEnergyEU @mitecogob @HighviewPower @Naturgy @neoelectra @RedElectricaREE @Repsol @protermosolar","{}"
109,"2021-10-20T09:31:13.000Z","@Repsol Confirmo, tanto que es esa como que no me cobraron la manipulación, esa no es mi queja, ni deseo pagarla evidentemente. Tampoco hacerlo yo todo","{}"
110,"2021-10-20T09:30:00.000Z","✍🏼 Darrers dies per presentar-se al Premi de #Periodisme Mañé i Flaquer.

✔ Periodisme turístic
✔ Periodisme #CampdeTarragona
✔ #Comunicaciólocal
✔ #Fotoperiodisme #CampdeTarragona

🔗 https://t.co/P5Vo3zMqLb

#Torredembarra 

@periodistes_cat @Repsol @PortTarragona https://t.co/Ifn5d3bAxK","{}"
111,"2021-10-20T09:05:05.000Z","La refinería de @Repsol en A Coruña fabrica biocombustible con aceite de cocina usado. https://t.co/dxCBRcQlUd https://t.co/FHWJPzFGWv","{}"
112,"2021-10-20T09:04:32.000Z","""Las instituciones sociales y académicas debemos cooperar, distribuir el conocimiento de forma eficaz y anticiparnos; porque nos estamos enfrentando a un futuro en el que habrá una serie de tareas que quizás no conozcamos todavía"", concluye @slorenzom, de @Repsol 💬 #ForoAFPDual","{'code': 'Leadership', 'polarity': 'P+'}"
113,"2021-10-20T09:00:02.000Z",".@Repsol  baraja mejorar el programa de dividendos, bien ajustándolo al alza, o adelantando el pago extra que tenía previsto con la recompra y amortización de acciones ➡️ https://t.co/9p5yKgGQAb
#Empresas #Ibex35 #Bolsa #España https://t.co/tKzlsZGbBy","{}"
114,"2021-10-20T08:49:24.000Z","Seguimos con otro proyecto muy conocido. @slorenzom recogió en junio el #PremioAlianza por el trabajo que realiza @Repsol, que lleva 10 años apostando por la #FPDual: ""La colaboración entre el sistema educativo y la empresa debe ser completamente natural y obligada"". #ForoAFPDual","{'code': 'ProductsServices', 'polarity': 'N'}"
115,"2021-10-20T08:46:43.000Z","RT @soziableES: Resultados de @mercoranking #Empresas y #Líderes 2021 👉 @InditexSpain, @Mercadona, Grupo Social @ONCE_oficial, @Repsol y @T…","{}"
116,"2021-10-20T07:47:34.000Z","¡Buenas noticias! ¡Seguimos sumando apoyando el #GNL como un combustible más sostenible en el sector marítimo! Arrancan las obras de la estación de suministro de #GNL en el @PuertoSantander @Repsol @enagas y ESK https://t.co/DyjTm6xth4 a través de @diarioelcanal","{'code': 'ProductsServices', 'polarity': 'NONE'}"
